Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award,Cluster
38580.0,0,1,1,1,4337.0,7,0.0,0.0,2168,0,Inactive Base
26650.0,0,1,1,1,4652.0,11,783.75,2.5,1958,0,Frequent Flyers
25268.0,0,1,1,1,4566.0,8,783.75,2.5,2126,1,Frequent Flyers
9338.0,0,1,1,1,200.0,1,200.0,1.0,2371,0,Inactive Base
67070.0,0,4,1,1,34600.0,27,783.75,2.5,2416,1,Frequent Flyers
19382.0,0,1,1,1,195.0,2,0.0,0.0,2545,0,Inactive Base
25205.0,0,1,1,1,0.0,0,0.0,0.0,2532,0,Inactive Base
9634.0,0,1,1,1,9634.0,5,0.0,0.0,2146,0,Inactive Base
18954.0,0,1,1,1,550.0,3,550.0,2.5,2465,0,Frequent Flyers
41279.0,0,2,1,1,8682.0,14,0.0,0.0,2241,0,Inactive Base
56624.0,0,1,2,1,12311.0,14,0.0,0.0,2491,0,Inactive Base
11021.0,0,1,1,1,115.0,2,0.0,0.0,2449,0,Inactive Base
4096.0,0,1,1,1,3802.0,8,0.0,0.0,2433,1,Inactive Base
5199.0,0,3,1,1,28100.0,16,0.0,0.0,2592,1,Bonus Accumulators
41072.0,0,1,1,1,3751.0,15,0.0,0.0,2378,0,Inactive Base
83623.0,0,1,1,1,2692.0,6,783.75,2.5,2395,0,Frequent Flyers
15920.0,0,1,1,1,2500.0,1,0.0,0.0,2466,1,Inactive Base
50674.0,0,2,1,1,22073.0,12,0.0,0.0,1615,0,Inactive Base
55461.0,0,4,1,1,31658.0,17,500.0,2.0,2315,0,Frequent Flyers
93264.0,0,1,1,1,3250.0,19,0.0,0.0,2369,0,Inactive Base
115154.0,0,3,1,1,13466.0,17,500.0,1.0,2440,0,Frequent Flyers
24920.0,0,1,1,1,375.0,3,0.0,0.0,2067,0,Inactive Base
64924.0,0,1,3,1,14971.0,13,0.0,0.0,1989,0,Inactive Base
25210.0,0,1,1,1,14500.0,5,500.0,1.0,2138,0,Inactive Base
41247.0,0,1,1,1,0.0,0,0.0,0.0,2407,0,Inactive Base
5929.0,0,1,1,1,168.0,7,0.0,0.0,2371,0,Inactive Base
14457.0,0,1,1,1,1875.0,8,0.0,0.0,2409,0,Inactive Base
29067.0,0,1,1,1,485.0,3,250.0,1.0,2147,1,Inactive Base
112164.0,0,3,1,1,16802.0,14,0.0,0.0,2188,0,Bonus Accumulators
44764.0,0,2,1,1,5539.0,6,0.0,0.0,2081,0,Inactive Base
38997.0,0,1,1,1,5158.0,18,0.0,0.0,2399,0,Inactive Base
115215.0,0,2,1,1,5824.0,7,0.0,0.0,2096,1,Inactive Base
96714.0,0,3,1,1,17026.0,15,0.0,0.0,2185,0,Bonus Accumulators
32988.0,0,4,1,1,49484.0,14,0.0,0.0,2161,1,Bonus Accumulators
11552.0,0,1,1,1,0.0,0,0.0,0.0,481,0,Inactive Base
38739.0,0,1,1,1,3050.0,3,550.0,2.0,1976,0,Inactive Base
142989.0,0,4,1,1,26210.0,14,500.0,1.0,2340,0,Bonus Accumulators
1724.0,0,3,1,1,27305.0,20,0.0,0.0,1784,1,Bonus Accumulators
56395.0,0,5,1,1,57651.875,24,783.75,2.5,2344,1,Frequent Flyers
11845.0,0,1,1,1,625.0,2,0.0,0.0,2334,0,Inactive Base
46378.0,0,1,1,1,2358.0,5,783.75,2.5,1766,0,Frequent Flyers
85071.0,0,1,1,1,6600.0,4,0.0,0.0,2322,0,Inactive Base
53543.0,0,1,1,1,21183.0,11,563.0,2.0,1149,0,Frequent Flyers
33834.0,0,1,1,1,3920.0,12,0.0,0.0,1850,0,Inactive Base
36839.0,0,1,1,1,4436.0,6,0.0,0.0,2275,1,Inactive Base
42042.0,0,2,1,1,9846.0,14,0.0,0.0,1606,0,Inactive Base
72027.0,0,1,1,1,0.0,0,0.0,0.0,2386,0,Inactive Base
2692.0,0,1,1,1,800.0,4,50.0,1.0,2447,0,Inactive Base
17818.0,0,1,1,1,0.0,0,0.0,0.0,1709,0,Inactive Base
70927.0,0,1,1,1,12011.0,12,783.75,2.5,2096,1,Frequent Flyers
57622.0,0,1,1,1,1250.0,3,0.0,0.0,2337,0,Inactive Base
323.0,0,1,1,1,0.0,0,0.0,0.0,1975,0,Inactive Base
33530.0,0,1,1,1,0.0,0,0.0,0.0,1777,0,Inactive Base
16452.0,0,1,1,1,9181.0,5,0.0,0.0,2108,0,Inactive Base
203211.125,0,1,1,1,26161.0,38,783.75,2.5,2272,1,Frequent Flyers
55487.0,0,3,1,1,23123.0,19,783.75,2.5,1986,1,Frequent Flyers
14648.0,0,3,1,1,21157.0,12,0.0,0.0,1843,1,Bonus Accumulators
10621.0,0,1,1,1,90.0,3,0.0,0.0,2223,0,Inactive Base
23224.0,0,1,1,1,1750.0,7,0.0,0.0,2322,0,Inactive Base
17684.0,0,1,1,1,93.0,1,0.0,0.0,2012,0,Inactive Base
2477.0,0,1,1,1,2319.0,6,500.0,1.0,2137,1,Inactive Base
44668.0,0,1,1,1,872.0,2,0.0,0.0,1557,0,Inactive Base
22461.0,0,1,1,1,150.0,1,150.0,1.0,2223,0,Inactive Base
103200.0,0,1,1,1,500.0,1,500.0,1.0,2062,1,Inactive Base
74007.0,0,2,1,1,9259.0,13,0.0,0.0,2181,0,Inactive Base
22134.0,0,1,1,1,0.0,0,0.0,0.0,2161,0,Inactive Base
203211.125,0,1,1,1,5125.0,18,0.0,0.0,2150,0,Inactive Base
24683.0,0,1,1,1,600.0,2,0.0,0.0,2117,0,Inactive Base
51680.0,0,4,1,1,54926.0,38,783.75,2.5,2112,1,Frequent Flyers
8819.0,0,3,1,1,12472.0,15,0.0,0.0,1920,1,Bonus Accumulators
61545.0,0,3,1,1,18351.0,18,0.0,0.0,1973,0,Bonus Accumulators
124837.0,0,1,1,1,4400.0,7,783.75,2.5,2053,1,Frequent Flyers
50848.0,0,1,1,1,0.0,0,0.0,0.0,1773,0,Inactive Base
19661.0,0,1,1,1,0.0,0,0.0,0.0,2175,0,Inactive Base
32156.0,0,2,1,1,23928.0,29,783.75,2.5,2257,1,Frequent Flyers
123055.0,0,1,1,1,11564.0,5,783.75,2.0,2209,1,Frequent Flyers
63331.0,0,1,1,1,4200.0,4,700.0,2.0,2060,0,Frequent Flyers
9646.0,0,1,1,1,3445.0,11,0.0,0.0,2140,0,Inactive Base
16569.0,0,1,1,1,3204.0,8,0.0,0.0,2120,0,Inactive Base
194111.0,0,1,1,1,12350.0,30,783.75,2.5,1777,1,Frequent Flyers
147128.0,0,5,1,1,57651.875,38,783.75,1.0,2279,1,Frequent Flyers
59177.0,0,1,1,1,2300.0,6,700.0,2.5,1869,1,Frequent Flyers
26693.0,0,3,1,1,22057.0,14,0.0,0.0,1863,1,Bonus Accumulators
2912.0,0,1,1,1,510.0,1,0.0,0.0,2132,0,Inactive Base
13982.0,0,1,1,1,500.0,1,0.0,0.0,2117,0,Inactive Base
14428.0,0,1,1,1,3475.0,21,0.0,0.0,1599,0,Inactive Base
21740.0,0,1,1,1,5625.0,11,0.0,0.0,2048,0,Inactive Base
8811.0,0,1,1,1,600.0,5,0.0,0.0,2032,0,Inactive Base
48256.0,0,2,1,1,8942.0,14,0.0,0.0,2121,0,Inactive Base
10994.0,0,3,1,1,10492.0,15,0.0,0.0,2215,1,Bonus Accumulators
27320.0,0,1,1,1,0.0,0,0.0,0.0,1725,0,Inactive Base
66614.0,0,1,1,1,0.0,0,0.0,0.0,1992,0,Inactive Base
78105.0,0,2,1,1,49364.0,14,0.0,0.0,2070,0,Bonus Accumulators
120860.0,0,1,1,1,2000.0,1,0.0,0.0,1761,0,Inactive Base
77382.0,0,1,1,1,4950.0,13,0.0,0.0,2256,0,Inactive Base
19290.0,0,1,1,1,0.0,0,0.0,0.0,2331,0,Inactive Base
50987.0,0,1,1,1,0.0,0,0.0,0.0,2259,0,Inactive Base
101290.0,0,4,1,1,33876.0,22,500.0,1.0,2291,1,Bonus Accumulators
17377.0,0,1,1,1,500.0,1,0.0,0.0,2010,1,Inactive Base
11711.0,0,1,1,1,500.0,1,500.0,1.0,1922,0,Inactive Base
28712.0,0,1,1,1,1500.0,3,783.75,2.5,2256,1,Frequent Flyers
110839.0,0,1,1,1,17550.0,24,783.75,2.5,2272,1,Frequent Flyers
65633.0,0,1,1,1,3100.0,10,783.75,2.5,1791,0,Frequent Flyers
69106.0,0,1,1,1,17832.0,10,0.0,0.0,2007,0,Inactive Base
66009.0,0,1,1,1,0.0,0,0.0,0.0,1603,1,Inactive Base
16843.0,0,1,1,1,780.0,3,0.0,0.0,2112,0,Inactive Base
27071.0,0,1,1,1,2125.0,10,0.0,0.0,2059,0,Inactive Base
25807.0,0,1,1,1,550.0,3,550.0,2.5,1838,0,Frequent Flyers
132871.0,0,1,1,1,300.0,3,200.0,2.0,1719,0,Inactive Base
24065.0,0,3,1,1,29586.0,9,0.0,0.0,1045,1,Bonus Accumulators
92533.0,0,1,1,1,2220.0,4,783.75,2.5,1905,0,Frequent Flyers
14513.0,0,1,1,1,50.0,2,0.0,0.0,1710,0,Inactive Base
162365.0,0,5,1,1,57651.875,15,0.0,0.0,1948,0,Bonus Accumulators
4834.0,0,2,1,1,13441.0,17,0.0,0.0,1851,1,Inactive Base
21311.0,0,1,1,1,2000.0,9,0.0,0.0,1990,0,Inactive Base
49804.0,0,1,1,1,0.0,0,0.0,0.0,2157,0,Inactive Base
135567.0,0,1,1,1,3650.0,5,783.75,2.5,1967,0,Frequent Flyers
135374.0,0,3,1,1,23835.0,22,783.75,2.0,2294,0,Frequent Flyers
140914.0,0,1,1,1,0.0,0,0.0,0.0,1791,0,Inactive Base
6789.0,0,1,1,1,0.0,0,0.0,0.0,2237,0,Inactive Base
61893.0,0,1,1,1,0.0,0,0.0,0.0,2320,0,Inactive Base
83082.0,0,1,1,1,16207.0,13,250.0,1.0,2003,1,Inactive Base
16962.0,0,1,1,1,0.0,0,0.0,0.0,2206,0,Inactive Base
85955.0,0,4,1,1,34197.0,22,600.0,2.0,2046,0,Frequent Flyers
22215.0,0,1,1,1,2375.0,12,0.0,0.0,1857,0,Inactive Base
105898.0,0,1,1,1,4444.0,5,783.75,2.5,2332,0,Frequent Flyers
66807.0,0,3,1,1,23456.0,14,0.0,0.0,1575,0,Bonus Accumulators
131366.0,0,1,1,1,1500.0,2,500.0,1.0,1999,0,Inactive Base
31929.0,0,1,1,1,3500.0,3,783.75,2.0,2019,1,Frequent Flyers
20540.0,0,1,1,1,5731.0,15,500.0,1.0,1970,0,Inactive Base
48131.0,0,5,1,1,57651.875,18,0.0,0.0,2161,1,Bonus Accumulators
16346.0,0,1,1,1,5930.0,15,0.0,0.0,2108,1,Inactive Base
15540.0,0,1,1,1,209.0,3,104.0,1.0,1761,0,Inactive Base
17828.0,0,4,1,1,35099.0,14,0.0,0.0,2115,1,Bonus Accumulators
203211.125,0,5,1,1,57651.875,27,150.0,2.5,2047,0,Bonus Accumulators
66300.0,0,1,1,1,4750.0,6,783.75,2.5,1884,0,Frequent Flyers
28446.0,0,1,1,1,0.0,0,0.0,0.0,1920,0,Inactive Base
80906.0,0,3,1,1,23548.0,15,0.0,0.0,2140,0,Bonus Accumulators
12153.0,0,1,1,1,1050.0,9,783.75,2.5,2041,0,Frequent Flyers
37569.0,0,1,1,1,3850.0,4,250.0,1.0,1597,1,Inactive Base
98151.0,0,3,1,1,38812.0,11,500.0,1.0,1976,0,Bonus Accumulators
203211.125,0,1,1,1,7750.0,32,750.0,2.5,2102,0,Frequent Flyers
19881.0,0,1,1,1,2472.0,15,0.0,0.0,2186,0,Inactive Base
13490.0,0,1,1,1,0.0,0,0.0,0.0,2032,1,Inactive Base
46672.0,0,3,1,1,22404.0,22,0.0,0.0,2021,0,Bonus Accumulators
119735.0,0,3,1,1,22432.0,17,783.75,2.0,1996,1,Frequent Flyers
18317.0,0,1,1,1,2375.0,12,0.0,0.0,2032,0,Inactive Base
26334.0,0,1,1,1,0.0,0,0.0,0.0,2258,0,Inactive Base
143441.0,0,5,1,1,57651.875,27,0.0,0.0,2238,0,Bonus Accumulators
10697.0,0,1,1,1,1000.0,8,0.0,0.0,2111,0,Inactive Base
14072.0,0,3,1,1,20700.0,16,0.0,0.0,1949,1,Bonus Accumulators
35661.0,0,1,1,1,600.0,3,500.0,2.0,1759,1,Frequent Flyers
54697.0,0,1,1,1,1625.0,6,0.0,0.0,1809,0,Inactive Base
18359.0,0,1,1,1,0.0,0,0.0,0.0,1748,0,Inactive Base
47764.0,0,2,1,1,23122.0,11,400.0,1.0,1872,1,Frequent Flyers
51169.0,0,3,1,1,13080.0,13,0.0,0.0,1809,0,Inactive Base
32099.0,0,3,1,1,10534.0,6,0.0,0.0,1929,0,Inactive Base
84148.0,0,1,1,5,57651.875,7,0.0,0.0,1054,0,Bonus Accumulators
45137.0,0,1,1,1,2000.0,1,0.0,0.0,1319,1,Inactive Base
18179.0,0,1,1,1,5488.0,3,0.0,0.0,1877,1,Inactive Base
39566.0,0,2,1,1,23755.0,18,0.0,0.0,1763,0,Inactive Base
46809.0,0,1,1,1,125.0,1,0.0,0.0,1878,0,Inactive Base
41628.0,0,3,1,1,16771.0,12,0.0,0.0,1818,0,Inactive Base
20891.0,0,1,1,1,150.0,3,0.0,0.0,1920,0,Inactive Base
36513.0,0,1,1,1,825.0,3,725.0,2.0,1611,0,Frequent Flyers
116923.0,0,5,1,1,57651.875,38,0.0,0.0,1738,0,Bonus Accumulators
7879.0,0,1,1,1,1815.0,5,0.0,0.0,1849,0,Inactive Base
40091.0,0,1,1,1,0.0,0,0.0,0.0,1803,0,Inactive Base
45842.0,0,1,1,1,8253.0,15,128.0,1.0,1805,1,Inactive Base
500.0,0,1,1,1,0.0,0,0.0,0.0,396,0,Inactive Base
43595.0,0,1,1,1,4375.0,14,0.0,0.0,1867,0,Inactive Base
29291.0,0,4,1,1,31357.0,32,783.75,2.5,1391,1,Frequent Flyers
63392.0,0,3,1,1,20553.0,17,0.0,0.0,1087,0,Bonus Accumulators
19578.0,0,2,1,1,5208.0,11,0.0,0.0,1632,1,Inactive Base
10926.0,0,1,1,1,0.0,0,0.0,0.0,1851,0,Inactive Base
19839.0,0,4,1,1,36375.0,15,0.0,0.0,1535,1,Bonus Accumulators
64594.0,0,2,1,1,9295.0,14,0.0,0.0,1869,0,Inactive Base
24580.0,0,1,1,1,255.0,3,0.0,0.0,1926,0,Inactive Base
20318.0,0,1,2,1,6990.0,13,0.0,0.0,1956,0,Inactive Base
24579.0,0,1,1,1,2100.0,10,0.0,0.0,1967,0,Inactive Base
71713.0,0,1,1,1,2135.0,4,0.0,0.0,1845,0,Inactive Base
73501.0,0,3,1,1,21014.0,26,783.75,2.5,1720,0,Frequent Flyers
61479.0,0,1,1,1,6050.0,4,50.0,1.0,1755,0,Inactive Base
21915.0,0,1,1,1,1875.0,8,0.0,0.0,1518,0,Inactive Base
16465.0,0,1,1,1,16165.0,5,0.0,0.0,1631,0,Inactive Base
61841.0,0,1,1,1,48700.0,38,0.0,0.0,1659,1,Bonus Accumulators
23197.0,0,1,3,1,10587.0,13,150.0,1.0,1747,0,Inactive Base
26069.0,0,1,1,1,0.0,0,0.0,0.0,1278,0,Inactive Base
5690.0,0,2,1,1,11612.0,15,0.0,0.0,1549,1,Inactive Base
1000.0,0,1,1,1,0.0,0,0.0,0.0,1597,0,Inactive Base
14052.0,0,1,1,1,0.0,0,0.0,0.0,1808,0,Inactive Base
2143.0,0,1,1,1,0.0,0,0.0,0.0,1672,0,Inactive Base
18239.0,0,1,1,1,0.0,0,0.0,0.0,1683,0,Inactive Base
4892.0,0,1,1,1,0.0,0,0.0,0.0,1282,0,Inactive Base
34412.0,0,3,1,1,14734.0,13,0.0,0.0,1524,1,Bonus Accumulators
34535.0,0,1,1,1,2719.0,12,0.0,0.0,1358,0,Inactive Base
23720.0,0,1,1,1,4000.0,3,500.0,1.0,1678,1,Inactive Base
11816.0,0,1,1,1,0.0,0,0.0,0.0,1596,0,Inactive Base
11218.0,0,1,1,1,3850.0,14,0.0,0.0,1604,0,Inactive Base
12568.0,0,1,1,1,350.0,3,0.0,0.0,1664,0,Inactive Base
13188.0,0,1,1,1,1500.0,3,783.75,2.5,1955,0,Frequent Flyers
39983.0,0,3,1,1,39983.0,11,0.0,0.0,1569,0,Bonus Accumulators
28526.0,0,1,1,1,4167.0,15,0.0,0.0,1360,0,Inactive Base
68359.0,0,3,1,1,15803.0,17,0.0,0.0,1293,0,Inactive Base
22048.0,0,1,1,1,100.0,1,0.0,0.0,1702,0,Inactive Base
1866.0,0,1,1,1,1128.0,8,0.0,0.0,1782,0,Inactive Base
40408.0,0,2,1,1,9612.0,12,0.0,0.0,913,0,Inactive Base
20642.0,0,1,1,1,4977.0,13,0.0,0.0,1614,0,Inactive Base
66574.0,0,1,1,1,2500.0,6,400.0,2.5,1791,0,Frequent Flyers
18656.0,0,1,1,1,4752.0,11,0.0,0.0,968,0,Inactive Base
57374.0,0,1,1,1,2100.0,5,783.75,2.5,1440,0,Frequent Flyers
25898.0,0,1,1,1,7834.0,3,0.0,0.0,1588,0,Inactive Base
42481.0,0,3,1,1,24617.0,16,0.0,0.0,678,0,Bonus Accumulators
62492.0,0,1,1,1,3725.0,11,783.75,2.5,1536,0,Frequent Flyers
4431.0,0,1,1,1,0.0,0,0.0,0.0,1582,0,Inactive Base
25090.0,0,4,1,1,25860.0,9,0.0,0.0,1786,1,Bonus Accumulators
95728.0,0,5,1,1,56111.0,14,0.0,0.0,1372,0,Bonus Accumulators
11631.0,0,1,1,1,3289.0,22,0.0,0.0,1157,0,Inactive Base
54039.0,0,1,1,1,5250.0,22,783.75,2.5,1709,1,Frequent Flyers
5625.0,0,1,1,1,2350.0,12,0.0,0.0,1270,0,Inactive Base
22966.0,0,1,1,1,3950.0,8,450.0,2.5,1443,1,Frequent Flyers
5544.0,0,1,1,1,350.0,3,0.0,0.0,1713,0,Inactive Base
37171.0,0,1,1,1,3450.0,5,783.75,2.5,1341,1,Frequent Flyers
40425.0,0,1,1,1,3300.0,8,783.75,2.5,1753,0,Frequent Flyers
9805.0,0,1,1,1,4403.0,11,0.0,0.0,1559,1,Inactive Base
29417.0,0,1,1,1,16011.0,3,0.0,0.0,1582,0,Inactive Base
37093.0,0,1,1,1,4250.0,13,0.0,0.0,1810,0,Inactive Base
21461.0,0,1,1,1,4010.0,26,0.0,0.0,1509,0,Inactive Base
21950.0,0,1,1,1,5739.0,16,0.0,0.0,1668,0,Inactive Base
14233.0,0,1,1,1,160.0,3,0.0,0.0,1687,0,Inactive Base
105737.0,0,5,1,1,57651.875,13,0.0,0.0,1705,0,Bonus Accumulators
22551.0,0,1,1,1,0.0,0,0.0,0.0,1794,0,Inactive Base
35474.0,0,1,1,1,15086.0,6,0.0,0.0,1479,0,Inactive Base
21854.0,0,1,1,1,500.0,1,500.0,1.0,1100,0,Inactive Base
50386.0,0,1,1,1,2750.0,8,0.0,0.0,1721,0,Inactive Base
28502.0,0,1,1,1,2375.0,12,0.0,0.0,1732,0,Inactive Base
203211.125,0,4,1,1,37766.0,28,783.75,2.5,890,1,Frequent Flyers
20516.0,0,1,1,1,3500.0,20,0.0,0.0,1429,0,Inactive Base
97391.0,0,1,1,1,26299.0,8,0.0,0.0,1607,0,Inactive Base
29253.0,0,1,1,1,7625.0,5,0.0,0.0,1630,0,Inactive Base
139982.0,0,1,1,1,14500.0,6,0.0,0.0,1430,0,Inactive Base
68192.0,0,1,1,1,1300.0,9,783.75,2.5,1640,0,Frequent Flyers
21615.0,0,1,1,1,5043.0,13,783.75,2.0,1069,0,Frequent Flyers
36829.0,0,4,1,1,42497.0,19,783.75,1.0,1015,1,Frequent Flyers
152178.0,0,4,1,1,39760.0,15,248.0,1.0,1073,0,Bonus Accumulators
17397.0,0,1,1,1,1750.0,7,0.0,0.0,1215,0,Inactive Base
45006.0,0,1,1,1,1400.0,6,300.0,2.5,925,0,Inactive Base
4289.0,0,1,1,1,2350.0,4,750.0,2.0,1083,0,Frequent Flyers
133351.0,0,5,1,1,57651.875,38,783.75,2.5,1529,1,Frequent Flyers
42093.0,0,1,1,1,1831.0,4,0.0,0.0,1526,0,Inactive Base
74331.0,0,3,1,1,15779.0,14,0.0,0.0,1514,0,Inactive Base
120462.0,0,1,1,1,10500.0,9,750.0,2.0,1503,0,Frequent Flyers
14243.0,0,1,1,1,6654.0,17,0.0,0.0,1487,0,Inactive Base
6803.0,0,1,1,1,1644.0,11,0.0,0.0,1296,0,Inactive Base
8885.0,0,1,1,1,1500.0,5,0.0,0.0,1386,0,Inactive Base
38761.0,0,2,1,1,9015.0,12,0.0,0.0,1533,0,Inactive Base
5500.0,0,1,1,1,0.0,0,0.0,0.0,989,0,Inactive Base
76660.0,0,3,1,1,38807.0,24,783.75,1.0,1193,0,Frequent Flyers
30463.0,0,1,1,1,4619.0,9,0.0,0.0,1275,0,Inactive Base
6914.0,0,1,1,1,0.0,0,0.0,0.0,812,0,Inactive Base
67495.0,0,2,1,1,8620.0,8,0.0,0.0,1302,0,Inactive Base
15339.0,0,1,1,1,1375.0,4,0.0,0.0,628,0,Inactive Base
5745.0,0,1,1,1,400.0,4,400.0,2.5,1067,0,Inactive Base
81155.0,0,4,1,1,49904.0,38,0.0,0.0,1276,0,Bonus Accumulators
45432.0,0,3,1,1,12833.0,15,0.0,0.0,1322,0,Inactive Base
39386.0,0,1,1,1,18722.0,7,0.0,0.0,1359,0,Inactive Base
69647.0,0,4,1,1,45175.0,20,783.75,2.5,854,1,Frequent Flyers
25849.0,0,1,1,1,0.0,0,0.0,0.0,996,0,Inactive Base
3625.0,0,1,1,1,0.0,0,0.0,0.0,1369,0,Inactive Base
4057.0,0,1,1,1,23050.0,11,783.75,2.5,1135,1,Frequent Flyers
30273.0,0,1,1,1,1720.0,8,0.0,0.0,1117,0,Inactive Base
24750.0,0,1,1,1,0.0,0,0.0,0.0,968,1,Inactive Base
12471.0,0,1,1,1,0.0,0,0.0,0.0,666,0,Inactive Base
2000.0,0,1,1,1,0.0,0,0.0,0.0,1479,0,Inactive Base
2827.0,0,1,1,1,0.0,0,0.0,0.0,1375,0,Inactive Base
63121.0,0,3,1,1,16634.0,16,150.0,1.0,1349,0,Inactive Base
19694.0,0,1,1,1,2125.0,10,0.0,0.0,1436,0,Inactive Base
11571.0,0,1,1,1,0.0,0,0.0,0.0,1116,0,Inactive Base
26933.0,0,1,1,1,750.0,6,0.0,0.0,1299,0,Inactive Base
1456.0,0,1,1,1,500.0,1,0.0,0.0,1130,0,Inactive Base
16188.0,0,1,1,1,3726.0,7,300.0,2.5,900,1,Frequent Flyers
12088.0,0,4,1,1,27292.0,17,100.0,1.0,1298,1,Bonus Accumulators
119214.0,0,1,1,1,19633.0,23,783.75,2.5,1041,1,Frequent Flyers
66956.0,0,1,1,1,4520.0,5,783.75,1.0,1342,0,Inactive Base
4360.0,0,1,1,1,2000.0,9,0.0,0.0,1355,0,Inactive Base
7056.0,0,1,1,1,0.0,0,0.0,0.0,1057,0,Inactive Base
32934.0,0,1,1,1,500.0,1,0.0,0.0,858,1,Inactive Base
6551.0,0,1,1,1,300.0,3,300.0,2.5,1117,0,Inactive Base
24915.0,0,1,1,1,265.0,3,0.0,0.0,1184,0,Inactive Base
10100.0,0,1,1,1,4400.0,12,783.75,2.5,1032,0,Frequent Flyers
20691.0,0,1,1,1,16448.0,6,0.0,0.0,1227,0,Inactive Base
11676.0,0,1,1,1,1000.0,1,0.0,0.0,1158,0,Inactive Base
31504.0,0,1,1,1,7358.0,2,0.0,0.0,1022,0,Inactive Base
12093.0,0,1,1,1,1605.0,4,0.0,0.0,1411,0,Inactive Base
44353.0,0,1,1,1,2500.0,1,0.0,0.0,138,0,Inactive Base
35557.0,0,1,1,1,350.0,3,0.0,0.0,1135,0,Inactive Base
38465.0,0,1,1,1,10550.0,3,550.0,2.0,1580,1,Frequent Flyers
3258.0,0,1,1,1,0.0,0,0.0,0.0,106,0,Inactive Base
31224.0,0,1,1,1,1150.0,7,650.0,2.5,1508,0,Frequent Flyers
93191.0,0,1,1,1,10463.0,17,783.75,2.5,1539,0,Frequent Flyers
20010.0,0,1,1,1,0.0,0,0.0,0.0,1302,0,Inactive Base
37866.0,0,2,1,1,9200.0,18,0.0,0.0,1230,0,Inactive Base
65664.0,0,2,1,1,11899.0,5,0.0,0.0,1121,0,Inactive Base
59967.0,0,1,1,1,10000.0,4,0.0,0.0,959,1,Inactive Base
12134.0,0,4,1,1,57651.875,25,783.75,2.5,974,1,Frequent Flyers
19892.0,0,1,1,1,3505.0,13,0.0,0.0,1240,0,Inactive Base
38292.0,0,1,2,1,12487.0,13,250.0,2.0,531,0,Inactive Base
68224.0,0,4,1,1,28916.0,16,0.0,0.0,1258,0,Bonus Accumulators
103645.0,0,1,1,1,3450.0,3,783.75,2.0,1374,0,Frequent Flyers
189077.0,0,4,1,1,54353.0,27,100.0,1.0,542,0,Bonus Accumulators
3246.0,0,1,1,1,0.0,0,0.0,0.0,1401,0,Inactive Base
33323.0,0,1,1,1,0.0,0,0.0,0.0,1405,0,Inactive Base
114719.0,0,1,1,1,0.0,0,0.0,0.0,1136,1,Inactive Base
60319.0,0,3,1,1,22051.0,19,50.0,1.0,817,0,Bonus Accumulators
25705.0,0,1,1,1,0.0,0,0.0,0.0,1180,0,Inactive Base
52475.0,0,3,1,1,14447.0,13,0.0,0.0,962,0,Inactive Base
151265.0,0,5,1,1,57651.875,13,0.0,0.0,1213,0,Bonus Accumulators
960.0,0,1,1,1,6000.0,1,0.0,0.0,1262,1,Inactive Base
17036.0,0,1,1,1,0.0,0,0.0,0.0,1210,0,Inactive Base
34458.0,0,1,1,1,1883.0,8,0.0,0.0,843,0,Inactive Base
177785.0,0,5,1,1,57651.875,15,0.0,0.0,1251,1,Bonus Accumulators
13125.0,0,1,1,1,550.0,4,550.0,2.5,268,0,Inactive Base
14494.0,0,1,1,1,500.0,1,0.0,0.0,575,0,Inactive Base
13460.0,0,1,1,1,0.0,0,0.0,0.0,271,0,Inactive Base
9216.0,0,1,1,1,340.0,3,0.0,0.0,1466,0,Inactive Base
22840.0,0,1,1,1,0.0,0,0.0,0.0,773,0,Inactive Base
22289.0,0,3,1,1,18105.0,34,189.0,1.0,1501,1,Bonus Accumulators
9389.0,0,1,1,1,4195.0,5,695.0,2.0,1509,1,Frequent Flyers
26375.0,0,1,1,1,7875.0,38,0.0,0.0,1431,0,Inactive Base
3625.0,0,1,1,1,2000.0,9,0.0,0.0,1431,0,Inactive Base
16200.0,0,1,1,1,5375.0,28,0.0,0.0,1407,0,Inactive Base
40465.0,0,1,1,1,6540.0,28,0.0,0.0,1408,0,Inactive Base
1000.0,0,1,1,1,375.0,3,0.0,0.0,1382,0,Inactive Base
4750.0,0,1,1,1,1875.0,8,0.0,0.0,1416,0,Inactive Base
74280.0,0,3,1,1,23735.0,18,0.0,0.0,1425,0,Bonus Accumulators
1250.0,0,1,1,1,625.0,5,0.0,0.0,1071,0,Inactive Base
60014.0,0,4,1,1,45105.0,32,500.0,2.0,669,0,Frequent Flyers
12250.0,0,1,1,1,4875.0,32,0.0,0.0,1346,0,Inactive Base
8250.0,0,1,1,1,3000.0,17,0.0,0.0,915,0,Inactive Base
15732.0,0,1,1,1,6875.0,33,0.0,0.0,666,0,Inactive Base
9300.0,0,1,1,1,3250.0,18,0.0,0.0,1396,0,Inactive Base
9500.0,0,1,1,1,3125.0,18,0.0,0.0,1415,0,Inactive Base
3750.0,0,1,1,1,1500.0,5,0.0,0.0,1397,0,Inactive Base
12350.0,0,1,1,1,4125.0,26,0.0,0.0,1314,0,Inactive Base
